task_id	dataset_id	file_name	target	framework	environment	seed	max_samples	window_size	time_budget_sec	sha256
172	river_SINE	river_SINE.csv	class	ChaCha	main	43	30000	1000	60	eb49e73b33cf878ab399d33ffebd8dae8837c396d1dc53f504b5a4a1a0112831
173	river_SINE	river_SINE.csv	class	ChaCha	main	44	30000	1000	60	eb49e73b33cf878ab399d33ffebd8dae8837c396d1dc53f504b5a4a1a0112831
174	river_SINE	river_SINE.csv	class	OAML	oaml	42	30000	1000	60	eb49e73b33cf878ab399d33ffebd8dae8837c396d1dc53f504b5a4a1a0112831
175	river_SINE	river_SINE.csv	class	OAML	oaml	43	30000	1000	60	eb49e73b33cf878ab399d33ffebd8dae8837c396d1dc53f504b5a4a1a0112831
176	river_SINE	river_SINE.csv	class	OAML	oaml	44	30000	1000	60	eb49e73b33cf878ab399d33ffebd8dae8837c396d1dc53f504b5a4a1a0112831
177	river_SINE	river_SINE.csv	class	EvoAutoML	evo	42	30000	1000	60	eb49e73b33cf878ab399d33ffebd8dae8837c396d1dc53f504b5a4a1a0112831
178	river_SINE	river_SINE.csv	class	EvoAutoML	evo	43	30000	1000	60	eb49e73b33cf878ab399d33ffebd8dae8837c396d1dc53f504b5a4a1a0112831
179	river_SINE	river_SINE.csv	class	EvoAutoML	evo	44	30000	1000	60	eb49e73b33cf878ab399d33ffebd8dae8837c396d1dc53f504b5a4a1a0112831
180	river_STAGGER	river_STAGGER.csv	class	AutoStreamML	main	42	30000	1000	60	ed72aad21ea5ef2f4565c996a7bb8afb4fcc8dad1b1714a0a465fcce2b47b447
181	river_STAGGER	river_STAGGER.csv	class	AutoStreamML	main	43	30000	1000	60	ed72aad21ea5ef2f4565c996a7bb8afb4fcc8dad1b1714a0a465fcce2b47b447
182	river_STAGGER	river_STAGGER.csv	class	AutoStreamML	main	44	30000	1000	60	ed72aad21ea5ef2f4565c996a7bb8afb4fcc8dad1b1714a0a465fcce2b47b447
183	river_STAGGER	river_STAGGER.csv	class	AutoClass	main	42	30000	1000	60	ed72aad21ea5ef2f4565c996a7bb8afb4fcc8dad1b1714a0a465fcce2b47b447
184	river_STAGGER	river_STAGGER.csv	class	AutoClass	main	43	30000	1000	60	ed72aad21ea5ef2f4565c996a7bb8afb4fcc8dad1b1714a0a465fcce2b47b447
185	river_STAGGER	river_STAGGER.csv	class	AutoClass	main	44	30000	1000	60	ed72aad21ea5ef2f4565c996a7bb8afb4fcc8dad1b1714a0a465fcce2b47b447
186	river_STAGGER	river_STAGGER.csv	class	ChaCha	main	42	30000	1000	60	ed72aad21ea5ef2f4565c996a7bb8afb4fcc8dad1b1714a0a465fcce2b47b447
187	river_STAGGER	river_STAGGER.csv	class	ChaCha	main	43	30000	1000	60	ed72aad21ea5ef2f4565c996a7bb8afb4fcc8dad1b1714a0a465fcce2b47b447
188	river_STAGGER	river_STAGGER.csv	class	ChaCha	main	44	30000	1000	60	ed72aad21ea5ef2f4565c996a7bb8afb4fcc8dad1b1714a0a465fcce2b47b447
189	river_STAGGER	river_STAGGER.csv	class	OAML	oaml	42	30000	1000	60	ed72aad21ea5ef2f4565c996a7bb8afb4fcc8dad1b1714a0a465fcce2b47b447
190	river_STAGGER	river_STAGGER.csv	class	OAML	oaml	43	30000	1000	60	ed72aad21ea5ef2f4565c996a7bb8afb4fcc8dad1b1714a0a465fcce2b47b447
191	river_STAGGER	river_STAGGER.csv	class	OAML	oaml	44	30000	1000	60	ed72aad21ea5ef2f4565c996a7bb8afb4fcc8dad1b1714a0a465fcce2b47b447
192	river_STAGGER	river_STAGGER.csv	class	EvoAutoML	evo	42	30000	1000	60	ed72aad21ea5ef2f4565c996a7bb8afb4fcc8dad1b1714a0a465fcce2b47b447
193	river_STAGGER	river_STAGGER.csv	class	EvoAutoML	evo	43	30000	1000	60	ed72aad21ea5ef2f4565c996a7bb8afb4fcc8dad1b1714a0a465fcce2b47b447
194	river_STAGGER	river_STAGGER.csv	class	EvoAutoML	evo	44	30000	1000	60	ed72aad21ea5ef2f4565c996a7bb8afb4fcc8dad1b1714a0a465fcce2b47b447
195	river_Waveform	river_Waveform.csv	class	AutoStreamML	main	42	30000	1000	60	c82b880a97a8d014f223602d663e26f2b50bccde31c1b81e1b1de38295d680a5
196	river_Waveform	river_Waveform.csv	class	AutoStreamML	main	43	30000	1000	60	c82b880a97a8d014f223602d663e26f2b50bccde31c1b81e1b1de38295d680a5
197	river_Waveform	river_Waveform.csv	class	AutoStreamML	main	44	30000	1000	60	c82b880a97a8d014f223602d663e26f2b50bccde31c1b81e1b1de38295d680a5
198	river_Waveform	river_Waveform.csv	class	AutoClass	main	42	30000	1000	60	c82b880a97a8d014f223602d663e26f2b50bccde31c1b81e1b1de38295d680a5
199	river_Waveform	river_Waveform.csv	class	AutoClass	main	43	30000	1000	60	c82b880a97a8d014f223602d663e26f2b50bccde31c1b81e1b1de38295d680a5
200	river_Waveform	river_Waveform.csv	class	AutoClass	main	44	30000	1000	60	c82b880a97a8d014f223602d663e26f2b50bccde31c1b81e1b1de38295d680a5
201	river_Waveform	river_Waveform.csv	class	ChaCha	main	42	30000	1000	60	c82b880a97a8d014f223602d663e26f2b50bccde31c1b81e1b1de38295d680a5
202	river_Waveform	river_Waveform.csv	class	ChaCha	main	43	30000	1000	60	c82b880a97a8d014f223602d663e26f2b50bccde31c1b81e1b1de38295d680a5
203	river_Waveform	river_Waveform.csv	class	ChaCha	main	44	30000	1000	60	c82b880a97a8d014f223602d663e26f2b50bccde31c1b81e1b1de38295d680a5
204	river_Waveform	river_Waveform.csv	class	OAML	oaml	42	30000	1000	60	c82b880a97a8d014f223602d663e26f2b50bccde31c1b81e1b1de38295d680a5
205	river_Waveform	river_Waveform.csv	class	OAML	oaml	43	30000	1000	60	c82b880a97a8d014f223602d663e26f2b50bccde31c1b81e1b1de38295d680a5
206	river_Waveform	river_Waveform.csv	class	OAML	oaml	44	30000	1000	60	c82b880a97a8d014f223602d663e26f2b50bccde31c1b81e1b1de38295d680a5
207	river_Waveform	river_Waveform.csv	class	EvoAutoML	evo	42	30000	1000	60	c82b880a97a8d014f223602d663e26f2b50bccde31c1b81e1b1de38295d680a5
208	river_Waveform	river_Waveform.csv	class	EvoAutoML	evo	43	30000	1000	60	c82b880a97a8d014f223602d663e26f2b50bccde31c1b81e1b1de38295d680a5
209	river_Waveform	river_Waveform.csv	class	EvoAutoML	evo	44	30000	1000	60	c82b880a97a8d014f223602d663e26f2b50bccde31c1b81e1b1de38295d680a5
210	river_Waveform_2	river_Waveform_2.csv	class	AutoStreamML	main	42	30000	1000	60	f9e2738d49d53290f542c8400841a0909f9cd203e4b9da65a52de7dbd9c7d69d
211	river_Waveform_2	river_Waveform_2.csv	class	AutoStreamML	main	43	30000	1000	60	f9e2738d49d53290f542c8400841a0909f9cd203e4b9da65a52de7dbd9c7d69d
212	river_Waveform_2	river_Waveform_2.csv	class	AutoStreamML	main	44	30000	1000	60	f9e2738d49d53290f542c8400841a0909f9cd203e4b9da65a52de7dbd9c7d69d
213	river_Waveform_2	river_Waveform_2.csv	class	AutoClass	main	42	30000	1000	60	f9e2738d49d53290f542c8400841a0909f9cd203e4b9da65a52de7dbd9c7d69d
214	river_Waveform_2	river_Waveform_2.csv	class	AutoClass	main	43	30000	1000	60	f9e2738d49d53290f542c8400841a0909f9cd203e4b9da65a52de7dbd9c7d69d
215	river_Waveform_2	river_Waveform_2.csv	class	AutoClass	main	44	30000	1000	60	f9e2738d49d53290f542c8400841a0909f9cd203e4b9da65a52de7dbd9c7d69d
216	river_Waveform_2	river_Waveform_2.csv	class	ChaCha	main	42	30000	1000	60	f9e2738d49d53290f542c8400841a0909f9cd203e4b9da65a52de7dbd9c7d69d
217	river_Waveform_2	river_Waveform_2.csv	class	ChaCha	main	43	30000	1000	60	f9e2738d49d53290f542c8400841a0909f9cd203e4b9da65a52de7dbd9c7d69d
218	river_Waveform_2	river_Waveform_2.csv	class	ChaCha	main	44	30000	1000	60	f9e2738d49d53290f542c8400841a0909f9cd203e4b9da65a52de7dbd9c7d69d
219	river_Waveform_2	river_Waveform_2.csv	class	OAML	oaml	42	30000	1000	60	f9e2738d49d53290f542c8400841a0909f9cd203e4b9da65a52de7dbd9c7d69d
220	river_Waveform_2	river_Waveform_2.csv	class	OAML	oaml	43	30000	1000	60	f9e2738d49d53290f542c8400841a0909f9cd203e4b9da65a52de7dbd9c7d69d
221	river_Waveform_2	river_Waveform_2.csv	class	OAML	oaml	44	30000	1000	60	f9e2738d49d53290f542c8400841a0909f9cd203e4b9da65a52de7dbd9c7d69d
222	river_Waveform_2	river_Waveform_2.csv	class	EvoAutoML	evo	42	30000	1000	60	f9e2738d49d53290f542c8400841a0909f9cd203e4b9da65a52de7dbd9c7d69d
223	river_Waveform_2	river_Waveform_2.csv	class	EvoAutoML	evo	43	30000	1000	60	f9e2738d49d53290f542c8400841a0909f9cd203e4b9da65a52de7dbd9c7d69d
224	river_Waveform_2	river_Waveform_2.csv	class	EvoAutoML	evo	44	30000	1000	60	f9e2738d49d53290f542c8400841a0909f9cd203e4b9da65a52de7dbd9c7d69d
225	river_aggrawal	river_aggrawal.csv	class	AutoStreamML	main	42	30000	1000	60	06d976207ad88f5361ab14de12bba8c15d12ea54d740d5df45f51c5b5811c30f
226	river_aggrawal	river_aggrawal.csv	class	AutoStreamML	main	43	30000	1000	60	06d976207ad88f5361ab14de12bba8c15d12ea54d740d5df45f51c5b5811c30f
227	river_aggrawal	river_aggrawal.csv	class	AutoStreamML	main	44	30000	1000	60	06d976207ad88f5361ab14de12bba8c15d12ea54d740d5df45f51c5b5811c30f
228	river_aggrawal	river_aggrawal.csv	class	AutoClass	main	42	30000	1000	60	06d976207ad88f5361ab14de12bba8c15d12ea54d740d5df45f51c5b5811c30f
229	river_aggrawal	river_aggrawal.csv	class	AutoClass	main	43	30000	1000	60	06d976207ad88f5361ab14de12bba8c15d12ea54d740d5df45f51c5b5811c30f
230	river_aggrawal	river_aggrawal.csv	class	AutoClass	main	44	30000	1000	60	06d976207ad88f5361ab14de12bba8c15d12ea54d740d5df45f51c5b5811c30f
231	river_aggrawal	river_aggrawal.csv	class	ChaCha	main	42	30000	1000	60	06d976207ad88f5361ab14de12bba8c15d12ea54d740d5df45f51c5b5811c30f
232	river_aggrawal	river_aggrawal.csv	class	ChaCha	main	43	30000	1000	60	06d976207ad88f5361ab14de12bba8c15d12ea54d740d5df45f51c5b5811c30f
233	river_aggrawal	river_aggrawal.csv	class	ChaCha	main	44	30000	1000	60	06d976207ad88f5361ab14de12bba8c15d12ea54d740d5df45f51c5b5811c30f
234	river_aggrawal	river_aggrawal.csv	class	OAML	oaml	42	30000	1000	60	06d976207ad88f5361ab14de12bba8c15d12ea54d740d5df45f51c5b5811c30f
235	river_aggrawal	river_aggrawal.csv	class	OAML	oaml	43	30000	1000	60	06d976207ad88f5361ab14de12bba8c15d12ea54d740d5df45f51c5b5811c30f
236	river_aggrawal	river_aggrawal.csv	class	OAML	oaml	44	30000	1000	60	06d976207ad88f5361ab14de12bba8c15d12ea54d740d5df45f51c5b5811c30f
237	river_aggrawal	river_aggrawal.csv	class	EvoAutoML	evo	42	30000	1000	60	06d976207ad88f5361ab14de12bba8c15d12ea54d740d5df45f51c5b5811c30f
238	river_aggrawal	river_aggrawal.csv	class	EvoAutoML	evo	43	30000	1000	60	06d976207ad88f5361ab14de12bba8c15d12ea54d740d5df45f51c5b5811c30f
239	river_aggrawal	river_aggrawal.csv	class	EvoAutoML	evo	44	30000	1000	60	06d976207ad88f5361ab14de12bba8c15d12ea54d740d5df45f51c5b5811c30f
240	river_anomalysine	river_anomalysine.csv	class	AutoStreamML	main	42	30000	1000	60	a21c3b34aa759d8abb75a660b514cd517ca0806b4a0ba544016c534772d7464e
241	river_anomalysine	river_anomalysine.csv	class	AutoStreamML	main	43	30000	1000	60	a21c3b34aa759d8abb75a660b514cd517ca0806b4a0ba544016c534772d7464e
242	river_anomalysine	river_anomalysine.csv	class	AutoStreamML	main	44	30000	1000	60	a21c3b34aa759d8abb75a660b514cd517ca0806b4a0ba544016c534772d7464e
243	river_anomalysine	river_anomalysine.csv	class	AutoClass	main	42	30000	1000	60	a21c3b34aa759d8abb75a660b514cd517ca0806b4a0ba544016c534772d7464e
244	river_anomalysine	river_anomalysine.csv	class	AutoClass	main	43	30000	1000	60	a21c3b34aa759d8abb75a660b514cd517ca0806b4a0ba544016c534772d7464e
245	river_anomalysine	river_anomalysine.csv	class	AutoClass	main	44	30000	1000	60	a21c3b34aa759d8abb75a660b514cd517ca0806b4a0ba544016c534772d7464e
246	river_anomalysine	river_anomalysine.csv	class	ChaCha	main	42	30000	1000	60	a21c3b34aa759d8abb75a660b514cd517ca0806b4a0ba544016c534772d7464e
247	river_anomalysine	river_anomalysine.csv	class	ChaCha	main	43	30000	1000	60	a21c3b34aa759d8abb75a660b514cd517ca0806b4a0ba544016c534772d7464e
248	river_anomalysine	river_anomalysine.csv	class	ChaCha	main	44	30000	1000	60	a21c3b34aa759d8abb75a660b514cd517ca0806b4a0ba544016c534772d7464e
249	river_anomalysine	river_anomalysine.csv	class	OAML	oaml	42	30000	1000	60	a21c3b34aa759d8abb75a660b514cd517ca0806b4a0ba544016c534772d7464e
250	river_anomalysine	river_anomalysine.csv	class	OAML	oaml	43	30000	1000	60	a21c3b34aa759d8abb75a660b514cd517ca0806b4a0ba544016c534772d7464e
251	river_anomalysine	river_anomalysine.csv	class	OAML	oaml	44	30000	1000	60	a21c3b34aa759d8abb75a660b514cd517ca0806b4a0ba544016c534772d7464e
252	river_anomalysine	river_anomalysine.csv	class	EvoAutoML	evo	42	30000	1000	60	a21c3b34aa759d8abb75a660b514cd517ca0806b4a0ba544016c534772d7464e
253	river_anomalysine	river_anomalysine.csv	class	EvoAutoML	evo	43	30000	1000	60	a21c3b34aa759d8abb75a660b514cd517ca0806b4a0ba544016c534772d7464e
254	river_anomalysine	river_anomalysine.csv	class	EvoAutoML	evo	44	30000	1000	60	a21c3b34aa759d8abb75a660b514cd517ca0806b4a0ba544016c534772d7464e
255	river_hyperlane	river_hyperlane.csv	class	AutoStreamML	main	42	30000	1000	60	e349eabb483ecc805c54846af4faa73e37a76baee8ab0ed3d2dc9d7d5d2dde9a
256	river_hyperlane	river_hyperlane.csv	class	AutoStreamML	main	43	30000	1000	60	e349eabb483ecc805c54846af4faa73e37a76baee8ab0ed3d2dc9d7d5d2dde9a
257	river_hyperlane	river_hyperlane.csv	class	AutoStreamML	main	44	30000	1000	60	e349eabb483ecc805c54846af4faa73e37a76baee8ab0ed3d2dc9d7d5d2dde9a
258	river_hyperlane	river_hyperlane.csv	class	AutoClass	main	42	30000	1000	60	e349eabb483ecc805c54846af4faa73e37a76baee8ab0ed3d2dc9d7d5d2dde9a
259	river_hyperlane	river_hyperlane.csv	class	AutoClass	main	43	30000	1000	60	e349eabb483ecc805c54846af4faa73e37a76baee8ab0ed3d2dc9d7d5d2dde9a
260	river_hyperlane	river_hyperlane.csv	class	AutoClass	main	44	30000	1000	60	e349eabb483ecc805c54846af4faa73e37a76baee8ab0ed3d2dc9d7d5d2dde9a
261	river_hyperlane	river_hyperlane.csv	class	ChaCha	main	42	30000	1000	60	e349eabb483ecc805c54846af4faa73e37a76baee8ab0ed3d2dc9d7d5d2dde9a
262	river_hyperlane	river_hyperlane.csv	class	ChaCha	main	43	30000	1000	60	e349eabb483ecc805c54846af4faa73e37a76baee8ab0ed3d2dc9d7d5d2dde9a
263	river_hyperlane	river_hyperlane.csv	class	ChaCha	main	44	30000	1000	60	e349eabb483ecc805c54846af4faa73e37a76baee8ab0ed3d2dc9d7d5d2dde9a
264	river_hyperlane	river_hyperlane.csv	class	OAML	oaml	42	30000	1000	60	e349eabb483ecc805c54846af4faa73e37a76baee8ab0ed3d2dc9d7d5d2dde9a
265	river_hyperlane	river_hyperlane.csv	class	OAML	oaml	43	30000	1000	60	e349eabb483ecc805c54846af4faa73e37a76baee8ab0ed3d2dc9d7d5d2dde9a
266	river_hyperlane	river_hyperlane.csv	class	OAML	oaml	44	30000	1000	60	e349eabb483ecc805c54846af4faa73e37a76baee8ab0ed3d2dc9d7d5d2dde9a
267	river_hyperlane	river_hyperlane.csv	class	EvoAutoML	evo	42	30000	1000	60	e349eabb483ecc805c54846af4faa73e37a76baee8ab0ed3d2dc9d7d5d2dde9a
268	river_hyperlane	river_hyperlane.csv	class	EvoAutoML	evo	43	30000	1000	60	e349eabb483ecc805c54846af4faa73e37a76baee8ab0ed3d2dc9d7d5d2dde9a
269	river_hyperlane	river_hyperlane.csv	class	EvoAutoML	evo	44	30000	1000	60	e349eabb483ecc805c54846af4faa73e37a76baee8ab0ed3d2dc9d7d5d2dde9a
270	river_hyperlane_2	river_hyperlane_2.csv	class	AutoStreamML	main	42	30000	1000	60	242327977cc4ace68fa20307d33c9e7c0da9ee2565a1df13c40fc0040e3801ba
271	river_hyperlane_2	river_hyperlane_2.csv	class	AutoStreamML	main	43	30000	1000	60	242327977cc4ace68fa20307d33c9e7c0da9ee2565a1df13c40fc0040e3801ba
272	river_hyperlane_2	river_hyperlane_2.csv	class	AutoStreamML	main	44	30000	1000	60	242327977cc4ace68fa20307d33c9e7c0da9ee2565a1df13c40fc0040e3801ba
273	river_hyperlane_2	river_hyperlane_2.csv	class	AutoClass	main	42	30000	1000	60	242327977cc4ace68fa20307d33c9e7c0da9ee2565a1df13c40fc0040e3801ba
274	river_hyperlane_2	river_hyperlane_2.csv	class	AutoClass	main	43	30000	1000	60	242327977cc4ace68fa20307d33c9e7c0da9ee2565a1df13c40fc0040e3801ba
275	river_hyperlane_2	river_hyperlane_2.csv	class	AutoClass	main	44	30000	1000	60	242327977cc4ace68fa20307d33c9e7c0da9ee2565a1df13c40fc0040e3801ba
276	river_hyperlane_2	river_hyperlane_2.csv	class	ChaCha	main	42	30000	1000	60	242327977cc4ace68fa20307d33c9e7c0da9ee2565a1df13c40fc0040e3801ba
277	river_hyperlane_2	river_hyperlane_2.csv	class	ChaCha	main	43	30000	1000	60	242327977cc4ace68fa20307d33c9e7c0da9ee2565a1df13c40fc0040e3801ba
278	river_hyperlane_2	river_hyperlane_2.csv	class	ChaCha	main	44	30000	1000	60	242327977cc4ace68fa20307d33c9e7c0da9ee2565a1df13c40fc0040e3801ba
279	river_hyperlane_2	river_hyperlane_2.csv	class	OAML	oaml	42	30000	1000	60	242327977cc4ace68fa20307d33c9e7c0da9ee2565a1df13c40fc0040e3801ba
280	river_hyperlane_2	river_hyperlane_2.csv	class	OAML	oaml	43	30000	1000	60	242327977cc4ace68fa20307d33c9e7c0da9ee2565a1df13c40fc0040e3801ba
281	river_hyperlane_2	river_hyperlane_2.csv	class	OAML	oaml	44	30000	1000	60	242327977cc4ace68fa20307d33c9e7c0da9ee2565a1df13c40fc0040e3801ba
282	river_hyperlane_2	river_hyperlane_2.csv	class	EvoAutoML	evo	42	30000	1000	60	242327977cc4ace68fa20307d33c9e7c0da9ee2565a1df13c40fc0040e3801ba
283	river_hyperlane_2	river_hyperlane_2.csv	class	EvoAutoML	evo	43	30000	1000	60	242327977cc4ace68fa20307d33c9e7c0da9ee2565a1df13c40fc0040e3801ba
284	river_hyperlane_2	river_hyperlane_2.csv	class	EvoAutoML	evo	44	30000	1000	60	242327977cc4ace68fa20307d33c9e7c0da9ee2565a1df13c40fc0040e3801ba
285	river_led	river_led.csv	class	AutoStreamML	main	42	30000	1000	60	010268bcddacf8d76127eb7e4ef80b5002993f6c43f68eecd0d8f516c2993d7c
286	river_led	river_led.csv	class	AutoStreamML	main	43	30000	1000	60	010268bcddacf8d76127eb7e4ef80b5002993f6c43f68eecd0d8f516c2993d7c
287	river_led	river_led.csv	class	AutoStreamML	main	44	30000	1000	60	010268bcddacf8d76127eb7e4ef80b5002993f6c43f68eecd0d8f516c2993d7c
288	river_led	river_led.csv	class	AutoClass	main	42	30000	1000	60	010268bcddacf8d76127eb7e4ef80b5002993f6c43f68eecd0d8f516c2993d7c
289	river_led	river_led.csv	class	AutoClass	main	43	30000	1000	60	010268bcddacf8d76127eb7e4ef80b5002993f6c43f68eecd0d8f516c2993d7c
290	river_led	river_led.csv	class	AutoClass	main	44	30000	1000	60	010268bcddacf8d76127eb7e4ef80b5002993f6c43f68eecd0d8f516c2993d7c
291	river_led	river_led.csv	class	ChaCha	main	42	30000	1000	60	010268bcddacf8d76127eb7e4ef80b5002993f6c43f68eecd0d8f516c2993d7c
292	river_led	river_led.csv	class	ChaCha	main	43	30000	1000	60	010268bcddacf8d76127eb7e4ef80b5002993f6c43f68eecd0d8f516c2993d7c
293	river_led	river_led.csv	class	ChaCha	main	44	30000	1000	60	010268bcddacf8d76127eb7e4ef80b5002993f6c43f68eecd0d8f516c2993d7c
294	river_led	river_led.csv	class	OAML	oaml	42	30000	1000	60	010268bcddacf8d76127eb7e4ef80b5002993f6c43f68eecd0d8f516c2993d7c
295	river_led	river_led.csv	class	OAML	oaml	43	30000	1000	60	010268bcddacf8d76127eb7e4ef80b5002993f6c43f68eecd0d8f516c2993d7c
296	river_led	river_led.csv	class	OAML	oaml	44	30000	1000	60	010268bcddacf8d76127eb7e4ef80b5002993f6c43f68eecd0d8f516c2993d7c
297	river_led	river_led.csv	class	EvoAutoML	evo	42	30000	1000	60	010268bcddacf8d76127eb7e4ef80b5002993f6c43f68eecd0d8f516c2993d7c
298	river_led	river_led.csv	class	EvoAutoML	evo	43	30000	1000	60	010268bcddacf8d76127eb7e4ef80b5002993f6c43f68eecd0d8f516c2993d7c
299	river_led	river_led.csv	class	EvoAutoML	evo	44	30000	1000	60	010268bcddacf8d76127eb7e4ef80b5002993f6c43f68eecd0d8f516c2993d7c
300	river_led_default_drift	river_led_default_drift.csv	class	AutoStreamML	main	42	30000	1000	60	f5dbabf50eff6595814d137fced4668e40bf2a8f6e630e9051a2d07beb39739e
301	river_led_default_drift	river_led_default_drift.csv	class	AutoStreamML	main	43	30000	1000	60	f5dbabf50eff6595814d137fced4668e40bf2a8f6e630e9051a2d07beb39739e
302	river_led_default_drift	river_led_default_drift.csv	class	AutoStreamML	main	44	30000	1000	60	f5dbabf50eff6595814d137fced4668e40bf2a8f6e630e9051a2d07beb39739e
303	river_led_default_drift	river_led_default_drift.csv	class	AutoClass	main	42	30000	1000	60	f5dbabf50eff6595814d137fced4668e40bf2a8f6e630e9051a2d07beb39739e
304	river_led_default_drift	river_led_default_drift.csv	class	AutoClass	main	43	30000	1000	60	f5dbabf50eff6595814d137fced4668e40bf2a8f6e630e9051a2d07beb39739e
305	river_led_default_drift	river_led_default_drift.csv	class	AutoClass	main	44	30000	1000	60	f5dbabf50eff6595814d137fced4668e40bf2a8f6e630e9051a2d07beb39739e
306	river_led_default_drift	river_led_default_drift.csv	class	ChaCha	main	42	30000	1000	60	f5dbabf50eff6595814d137fced4668e40bf2a8f6e630e9051a2d07beb39739e
307	river_led_default_drift	river_led_default_drift.csv	class	ChaCha	main	43	30000	1000	60	f5dbabf50eff6595814d137fced4668e40bf2a8f6e630e9051a2d07beb39739e
308	river_led_default_drift	river_led_default_drift.csv	class	ChaCha	main	44	30000	1000	60	f5dbabf50eff6595814d137fced4668e40bf2a8f6e630e9051a2d07beb39739e
309	river_led_default_drift	river_led_default_drift.csv	class	OAML	oaml	42	30000	1000	60	f5dbabf50eff6595814d137fced4668e40bf2a8f6e630e9051a2d07beb39739e
310	river_led_default_drift	river_led_default_drift.csv	class	OAML	oaml	43	30000	1000	60	f5dbabf50eff6595814d137fced4668e40bf2a8f6e630e9051a2d07beb39739e
311	river_led_default_drift	river_led_default_drift.csv	class	OAML	oaml	44	30000	1000	60	f5dbabf50eff6595814d137fced4668e40bf2a8f6e630e9051a2d07beb39739e
312	river_led_default_drift	river_led_default_drift.csv	class	EvoAutoML	evo	42	30000	1000	60	f5dbabf50eff6595814d137fced4668e40bf2a8f6e630e9051a2d07beb39739e
313	river_led_default_drift	river_led_default_drift.csv	class	EvoAutoML	evo	43	30000	1000	60	f5dbabf50eff6595814d137fced4668e40bf2a8f6e630e9051a2d07beb39739e
314	river_led_default_drift	river_led_default_drift.csv	class	EvoAutoML	evo	44	30000	1000	60	f5dbabf50eff6595814d137fced4668e40bf2a8f6e630e9051a2d07beb39739e
315	river_mixed	river_mixed.csv	class	AutoStreamML	main	42	30000	1000	60	a579f7e1d16efae75e496d08d4804645975ed669063ab0a1aac9506ac76b7349
316	river_mixed	river_mixed.csv	class	AutoStreamML	main	43	30000	1000	60	a579f7e1d16efae75e496d08d4804645975ed669063ab0a1aac9506ac76b7349
317	river_mixed	river_mixed.csv	class	AutoStreamML	main	44	30000	1000	60	a579f7e1d16efae75e496d08d4804645975ed669063ab0a1aac9506ac76b7349
318	river_mixed	river_mixed.csv	class	AutoClass	main	42	30000	1000	60	a579f7e1d16efae75e496d08d4804645975ed669063ab0a1aac9506ac76b7349
319	river_mixed	river_mixed.csv	class	AutoClass	main	43	30000	1000	60	a579f7e1d16efae75e496d08d4804645975ed669063ab0a1aac9506ac76b7349
320	river_mixed	river_mixed.csv	class	AutoClass	main	44	30000	1000	60	a579f7e1d16efae75e496d08d4804645975ed669063ab0a1aac9506ac76b7349
321	river_mixed	river_mixed.csv	class	ChaCha	main	42	30000	1000	60	a579f7e1d16efae75e496d08d4804645975ed669063ab0a1aac9506ac76b7349
322	river_mixed	river_mixed.csv	class	ChaCha	main	43	30000	1000	60	a579f7e1d16efae75e496d08d4804645975ed669063ab0a1aac9506ac76b7349
323	river_mixed	river_mixed.csv	class	ChaCha	main	44	30000	1000	60	a579f7e1d16efae75e496d08d4804645975ed669063ab0a1aac9506ac76b7349
324	river_mixed	river_mixed.csv	class	OAML	oaml	42	30000	1000	60	a579f7e1d16efae75e496d08d4804645975ed669063ab0a1aac9506ac76b7349
325	river_mixed	river_mixed.csv	class	OAML	oaml	43	30000	1000	60	a579f7e1d16efae75e496d08d4804645975ed669063ab0a1aac9506ac76b7349
326	river_mixed	river_mixed.csv	class	OAML	oaml	44	30000	1000	60	a579f7e1d16efae75e496d08d4804645975ed669063ab0a1aac9506ac76b7349
327	river_mixed	river_mixed.csv	class	EvoAutoML	evo	42	30000	1000	60	a579f7e1d16efae75e496d08d4804645975ed669063ab0a1aac9506ac76b7349
328	river_mixed	river_mixed.csv	class	EvoAutoML	evo	43	30000	1000	60	a579f7e1d16efae75e496d08d4804645975ed669063ab0a1aac9506ac76b7349
329	river_mixed	river_mixed.csv	class	EvoAutoML	evo	44	30000	1000	60	a579f7e1d16efae75e496d08d4804645975ed669063ab0a1aac9506ac76b7349
330	river_randomRBF	river_randomRBF.csv	class	AutoStreamML	main	42	30000	1000	60	f64656711f834d164d0366ea847b8bbc757e89027141e0ee528f3000cd8bb50f
331	river_randomRBF	river_randomRBF.csv	class	AutoStreamML	main	43	30000	1000	60	f64656711f834d164d0366ea847b8bbc757e89027141e0ee528f3000cd8bb50f
332	river_randomRBF	river_randomRBF.csv	class	AutoStreamML	main	44	30000	1000	60	f64656711f834d164d0366ea847b8bbc757e89027141e0ee528f3000cd8bb50f
333	river_randomRBF	river_randomRBF.csv	class	AutoClass	main	42	30000	1000	60	f64656711f834d164d0366ea847b8bbc757e89027141e0ee528f3000cd8bb50f
334	river_randomRBF	river_randomRBF.csv	class	AutoClass	main	43	30000	1000	60	f64656711f834d164d0366ea847b8bbc757e89027141e0ee528f3000cd8bb50f
335	river_randomRBF	river_randomRBF.csv	class	AutoClass	main	44	30000	1000	60	f64656711f834d164d0366ea847b8bbc757e89027141e0ee528f3000cd8bb50f
336	river_randomRBF	river_randomRBF.csv	class	ChaCha	main	42	30000	1000	60	f64656711f834d164d0366ea847b8bbc757e89027141e0ee528f3000cd8bb50f
