x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,class
0.98707,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.00603649,0.0,0,0.00349842,0.00339553,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4
0.964911,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.00894147,0.000135477,0,0.00212247,0.0238891,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5
0.932683,7.27749e-05,0.0,0.0,0.000582199,0.0,0,0,0.0,0.00523979,0.00014555,0,0.0014555,0.0462121,0.000218325,0.0,0.000218325,0.000727749,0.0,0.0,0,0.0,0.0,0.0,0.0,7.27749e-05,0.0123717,6
0.922346,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.013681,0.000256921,0,0.0241506,0.0395658,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7
0.717891,0.0281526,0.0,0.00328204,0.0359565,0.0,0,0,0.0,0.00758515,0.00452192,0,0.00634527,0.196266,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8
0.620682,0.0290104,0.0,7.79849e-05,0.0190283,0.0,0,0,0.0,0.0163768,0.0363409,0,7.79849e-05,0.250019,0.00210559,0.0,0.0,0.0025735,0.0,0.0,0,0.0,0.000233955,0.000389924,0.0,0.0,0.0230835,9
0.656982,0.0439738,0.0,0.00422119,0.077413,0.0,0,0,0.0,0.00185365,0.00269789,0,0.00192707,0.194175,0.000220236,0.0,0.0,0.000642355,0.0,0.0,0,0.0,0.0,3.6706e-05,0.0,3.6706e-05,0.0158203,0
0.921461,0.000724229,0.0,0.0,0.00064376,0.0,0,0,0.0,0.00619619,0.000362115,0,0.00434538,0.0636517,8.04699e-05,0.0,0.0,0.00016094,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.00237386,1
0.927221,0.00300038,0.0,0.000287393,0.00351769,0.0,0,0,0.0,0.00601225,0.00111508,0,0.0024026,0.0446263,6.89742e-05,0.0,0.0,0.000172436,0.0,0.0,0,0.0,0.00458679,0.0,0.0,0.00129901,0.00569037,2
0.882889,0.00176466,0.0,0.000124564,0.00292725,0.0,0,0,0.0,0.0348987,0.000373692,0,0.00963295,0.0640467,0.000207607,0.0,0.0,0.000103803,0.0,0.0,0,0.0,0.000519017,0.0,0.0,6.2282e-05,0.00244976,3
0.986212,0.0,0.0,0.000102895,0.0,0.0,0,0,0.0,0.00679106,3.42983e-05,0,0.00322404,0.00363562,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4
0.962654,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.00952854,0.000361272,0,0.00203215,0.0254245,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5
0.926788,0.000436649,0.0,0.0,0.000654974,0.0,0,0,0.0,0.00523979,0.000873299,0,0.00371152,0.0471581,0.000363875,0.0,0.0,0.00138272,0.0,0.0,0,0.0,0.0,0.0,0.0,7.27749e-05,0.0133178,6
0.921382,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.012268,6.42302e-05,0,0.0166356,0.0496499,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7
0.686529,0.0253081,0.0,0.00554299,0.0810298,0.0,0,0,0.0,0.00605353,0.00328204,0,0.00291737,0.189337,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8
0.625985,0.0280746,0.0,0.00015597,0.0240193,0.0,0,0,0.0,0.0212899,0.0229276,0,0.000701864,0.249006,0.0025735,0.0,0.0,0.00280746,0.0,0.0,0,0.0,0.000233955,0.000779849,0.0,0.0,0.0214458,9
0.66425,0.0353662,0.0,0.00458825,0.0481583,0.0,0,0,0.0,0.00359719,0.0045699,0,0.00664379,0.214161,0.000293648,0.0,3.6706e-05,0.00036706,0.0,0.0,0,0.0,0.000110118,7.3412e-05,0.0,0.000403766,0.0173803,0
0.920858,0.000281645,0.0,0.0,0.000201175,0.0,0,0,0.0,0.00848958,0.000442585,0,0.00555243,0.0618814,4.0235e-05,0.0,0.0,8.04699e-05,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.00217269,1
0.92906,0.00155192,0.0,0.000517307,0.00306935,0.0,0,0,0.0,0.00731127,0.000931152,0,0.00316132,0.0426261,8.04699e-05,0.0,0.0,0.000137948,0.0,0.0,0,0.0,0.00490867,1.14957e-05,0.0,0.00195427,0.00467875,2
0.879692,0.00151553,0.0,8.30427e-05,0.00357084,0.0,0,0,0.0,0.0387602,0.000456735,0,0.0111485,0.0621159,0.000394453,0.0,0.0,0.000394453,0.0,0.0,0,0.0,0.000560538,0.0,0.0,4.15213e-05,0.0012664,3
0.985492,0.0,0.0,0.000137193,3.42983e-05,0.0,0,0,0.0,0.00658527,0.0,0,0.00336123,0.00439018,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4
0.961615,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.011651,0.000180636,0,0.00194184,0.0246116,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5
0.928389,0.000218325,0.0,0.0,0.0002911,0.0,0,0,0.0,0.00866021,0.000436649,0,0.00138272,0.0465032,0.000363875,0.0,0.0,0.000800524,0.0,0.0,0,0.0,7.27749e-05,0.0,0.0,7.27749e-05,0.0128084,6
0.919263,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0147087,0.000321151,0,0.0231229,0.0425846,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7
0.694406,0.0156079,0.0,0.00510539,0.0486471,0.0,0,0,0.0,0.0142951,0.000291737,0,0.00481365,0.216833,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8
0.593387,0.0247992,0.0,0.000311939,0.0185604,0.0,0,0,0.0,0.046557,0.0315839,0,0.00163768,0.256804,0.00210559,0.0,0.0,0.00179365,0.0,0.0,0,0.0,0.000311939,0.000545894,0.0,0.0,0.0216018,9
0.659166,0.0424505,0.0,0.0046066,0.0621433,0.0,0,0,0.0,0.0018353,0.00546919,0,0.00396425,0.203259,0.000220236,0.0,3.6706e-05,0.000477178,0.0,0.0,0,0.0,9.1765e-05,0.0,0.0,0.000110118,0.016169,0
0.922709,0.000724229,0.0,0.0,0.000201175,0.0,0,0,0.0,0.0056329,0.000442585,0,0.00362115,0.0644162,4.0235e-05,0.0,0.0,8.04699e-05,0.0,0.0,0,0.0,0.0,4.0235e-05,0.0,0.0,0.00209222,1
0.929474,0.00286243,0.0,0.000436837,0.00303487,0.0,0,0,0.0,0.00583982,0.00101162,0,0.00255205,0.0436607,9.19657e-05,0.0,0.0,0.000149444,0.0,0.0,0,0.0,0.00448333,0.0,0.0,0.000954144,0.00544896,2
0.884197,0.00180618,0.0,0.000145325,0.00381996,0.0,0,0,0.0,0.0350025,0.000269889,0,0.0104634,0.0621782,0.00114184,0.0,0.0,0.000373692,0.0,0.0,0,0.0,0.000560538,0.0,0.0,4.15213e-05,0.0,3
0.986246,0.0,0.0,0.000137193,0.0,0.0,0,0,0.0,0.00658527,0.0,0,0.00322404,0.00380711,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4
0.960892,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0122381,0.000135477,0,0.00180636,0.0249277,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5
0.929699,0.00014555,0.0,0.0,0.000363875,0.0,0,0,0.0,0.00851466,0.000436649,0,0.00181937,0.0454115,0.000363875,0.0,0.0,0.000654974,0.0,0.0,0,0.0,7.27749e-05,0.0,0.0,7.27749e-05,0.0124445,6
0.918685,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.013938,0.000192691,0,0.0353908,0.0317939,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7
0.697396,0.00590767,0.0,0.0158996,0.0206404,0.0,0,0,0.0,0.0211509,0.00153162,0,0.014441,0.223033,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8
0.582157,0.0365749,0.0,0.000779849,0.020432,0.0,0,0,0.0,0.0510021,0.0225376,0,0.00202761,0.257974,0.00241753,0.0,0.0,0.00140373,0.0,0.0,0,0.0,0.000311939,0.000545894,0.0,0.0,0.0218358,9
0.678015,0.0234918,0.0,0.00904803,0.0216198,0.0,0,0,0.0,0.00846073,0.00545084,0,0.0125167,0.224971,0.000275295,0.0,3.6706e-05,0.000385413,0.0,0.0,0,0.0,5.5059e-05,7.3412e-05,0.0,5.5059e-05,0.015545,0
0.920978,0.000362115,0.0,0.0,0.00024141,0.0,0,0,0.0,0.00832864,0.00016094,0,0.00953569,0.0581798,4.0235e-05,0.0,0.0,8.04699e-05,0.0,0.0,0,0.0,0.0,4.0235e-05,0.0,0.0,0.00205198,1
0.929163,0.00175884,0.0,0.000425341,0.00272448,0.0,0,0,0.0,0.00815046,0.000689742,0,0.00398901,0.0405454,1.14957e-05,0.0,1.14957e-05,0.00016094,0.0,0.0,0,0.0,0.00635713,0.0,0.0,0.00200025,0.004012,2
0.875955,0.00118336,0.0,0.000124564,0.00298954,0.0,0,0,0.0,0.0445732,0.000519017,0,0.0139096,0.0587942,0.000435974,0.0,0.0,0.000373692,0.0,0.0,0,0.0,0.000830427,0.0,0.0,4.15213e-05,0.000269889,3
0.986109,0.0,0.0,0.000137193,0.0,0.0,0,0,0.0,0.00651667,0.0,0,0.00353272,0.00370421,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4
0.959809,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0133671,0.000180636,0,0.00212247,0.0244762,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4.5159e-05,0.0,0.0,0.0,0.0,5
0.929699,0.00014555,0.0,0.0,0.000363875,0.0,0,0,0.0,0.00851466,0.000436649,0,0.00181937,0.0454115,0.000363875,0.0,0.0,0.000654974,0.0,0.0,0,0.0,7.27749e-05,0.0,0.0,7.27749e-05,0.0124445,6
0.918685,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.013938,0.000192691,0,0.0353908,0.0317939,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7
0.697688,0.00590767,0.0,0.0163372,0.0206404,0.0,0,0,0.0,0.0207862,0.00153162,0,0.014368,0.222741,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8
0.592685,0.0294783,0.0,0.000545894,0.0185604,0.0,0,0,0.0,0.0405521,0.0333775,0,0.00233955,0.25618,0.00226156,0.0,0.0,0.00124776,0.0,0.0,0,0.0,0.000389924,0.000623879,0.0,0.0,0.0217578,9
0.666581,0.0297686,0.0,0.00631343,0.0192523,0.0,0,0,0.0,0.00554261,0.0098005,0,0.00838732,0.23668,0.000275295,0.0,3.6706e-05,0.000385413,0.0,0.0,0,0.0,0.000146824,9.1765e-05,0.0,0.000220236,0.0165177,0
0.920858,0.000281645,0.0,0.0,0.00016094,0.0,0,0,0.0,0.00848958,0.00024141,0,0.00957592,0.05822,8.04699e-05,0.0,0.0,8.04699e-05,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.00201175,1
0.930796,0.00177034,0.0,9.19657e-05,0.00135649,0.0,0,0,0.0,0.00820793,0.00114957,0,0.00298888,0.0423272,0.00016094,0.0,2.29914e-05,0.000126453,0.0,0.0,0,0.0,0.00612721,0.0,0.0,0.000896665,0.00397751,2
0.879464,0.00101727,0.0,4.15213e-05,0.00261584,0.0,0,0,0.0,0.0417289,0.00107955,0,0.0124979,0.0599983,0.000373692,0.0,0.0,0.00062282,0.0,0.0,0,0.0,0.000352931,0.0,0.0,4.15213e-05,0.000166085,3
0.985698,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.00644807,3.42983e-05,0,0.00442448,0.00339553,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4
0.961118,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0126897,0.000135477,0,0.00216763,0.0238891,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5
0.929336,0.00014555,0.0,0.0,0.000218325,0.0,0,0,0.0,0.00851466,0.000873299,0,0.00123717,0.0462121,0.000218325,0.0,0.0,0.000727749,0.0,0.0,0,0.0,7.27749e-05,0.0,0.0,7.27749e-05,0.0123717,6
0.918428,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0141949,0.000192691,0,0.0347485,0.0324363,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7
0.690103,0.00393844,0.0,0.0160455,0.0120341,0.0,0,0,0.0,0.0317993,0.000656407,0,0.0169937,0.22843,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8
0.587226,0.0321298,0.0,0.000389924,0.0195742,0.0,0,0,0.0,0.0425797,0.0315059,0,0.00218358,0.258442,0.00226156,0.0,0.0,0.0015597,0.0,0.0,0,0.0,0.00015597,0.000701864,0.0,0.0,0.0212899,9
0.673078,0.0236754,0.0,0.00662543,0.0237855,0.0,0,0,0.0,0.00695579,0.00860756,0,0.0105713,0.230092,0.000256942,0.0,3.6706e-05,0.000385413,0.0,0.0,0,0.0,5.5059e-05,7.3412e-05,0.0,5.5059e-05,0.0157469,0
0.920697,0.000201175,0.0,0.0,0.000120705,0.0,0,0,0.0,0.00861028,0.00056329,0,0.00941498,0.0582602,8.04699e-05,0.0,0.0,8.04699e-05,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.00197151,1
0.930819,0.00178183,0.0,4.59828e-05,0.00113807,0.0,0,0,0.0,0.00867926,0.000931152,0,0.00326478,0.0412581,0.000103461,0.0,0.0,9.19657e-05,0.0,0.0,0,0.0,0.00683995,5.74785e-05,0.0,0.000747221,0.00424192,2
0.878633,0.00105879,0.0,4.15213e-05,0.00234596,0.0,0,0,0.0,0.0422272,0.000581299,0,0.0133076,0.0603305,0.000435974,0.0,0.0,0.00062282,0.0,0.0,0,0.0,0.000373692,0.0,0.0,4.15213e-05,0.0,3
0.985492,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.005865,3.42983e-05,0,0.00439018,0.00421869,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4
0.960712,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0133219,0.000316113,0,0.00194184,0.0237085,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5
0.928244,0.00014555,0.0,0.0,0.0,0.0,0,0,0.0,0.00989739,0.000873299,0,0.00269267,0.0446838,7.27749e-05,0.0,0.0,0.000363875,0.0,0.0,0,0.0,7.27749e-05,0.0,0.0,0.000363875,0.0125901,6
0.918171,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0143233,0.000192691,0,0.0348128,0.0325005,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7
0.691634,0.00364671,0.0,0.0167019,0.0133469,0.0,0,0,0.0,0.0311429,0.000656407,0,0.0172125,0.225658,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8
0.557202,0.0425018,0.0,0.0,0.0109959,0.0,0,0,0.0,0.0609062,0.0427357,0,0.000467909,0.260158,0.00187164,0.0,0.0,0.00124776,0.0,0.0,0,0.0,0.000311939,0.000935818,0.0,0.0,0.020666,9
0.673317,0.0204452,0.0,0.00688238,0.0155266,0.0,0,0,0.0,0.0102593,0.0079652,0,0.0154532,0.233505,0.000256942,0.0,3.6706e-05,0.000330354,0.0,0.0,0,0.0,9.1765e-05,7.3412e-05,0.0,0.000146824,0.0157102,0
0.920174,0.0,0.0,0.0,0.000120705,0.0,0,0,0.0,0.00965639,0.000804699,0,0.00961616,0.0574958,8.04699e-05,0.0,0.0,8.04699e-05,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.00197151,1
0.932497,0.00123004,0.0,2.29914e-05,0.000712734,0.0,0,0,0.0,0.00923105,0.000977135,0,0.00297739,0.0407408,0.000206923,0.0,1.14957e-05,0.000103461,0.0,0.0,0,0.0,0.00692042,8.04699e-05,0.0,0.000735725,0.00355217,2
0.878488,0.000809666,0.0,0.00031141,0.00215911,0.0,0,0,0.0,0.0424763,0.000456735,0,0.0141795,0.0583582,0.000145325,0.0,0.0,0.000498256,0.0,0.0,0,0.0,0.000477495,0.0,0.0,4.15213e-05,0.00159857,3
0.985801,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.00620798,6.85965e-05,0,0.00538483,0.00253807,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4
0.96017,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0135477,0.000270954,0,0.00225795,0.0237536,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5
0.929263,0.00101885,0.0,0.000218325,0.0,0.0,0,0,0.0,0.00902409,0.00101885,0,0.00363875,0.0436649,0.00014555,0.0,0.00014555,7.27749e-05,0.0,0.0,0,0.0,0.00014555,0.000218325,0.0,0.000582199,0.0108435,6
0.917271,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0143876,6.42302e-05,0,0.0320509,0.0362258,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7
0.689811,0.00393844,0.0,0.0158996,0.0134199,0.0,0,0,0.0,0.0319452,0.000802276,0,0.0175771,0.226606,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8
0.582157,0.00709662,0.0,0.000311939,0.0082664,0.0,0,0,0.0,0.0627778,0.0378227,0,0.0025735,0.271153,0.00116977,0.0,0.0,0.0010138,0.0,0.0,0,0.0,0.000545894,0.0010138,0.0,0.00015597,0.0239414,9
0.670142,0.0242994,0.0,0.0067539,0.0187935,0.0,0,0,0.0,0.00589131,0.0120212,0,0.0115807,0.234019,0.000238589,0.0,3.6706e-05,0.000458825,0.0,0.0,0,0.0,1.8353e-05,7.3412e-05,0.0,0.000146824,0.0155266,0
0.920777,0.000281645,0.0,0.0,8.04699e-05,0.0,0,0,0.0,0.00865052,0.000523055,0,0.010099,0.0574555,0.000120705,0.0,0.0,4.0235e-05,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.00197151,1
0.932083,0.00151743,0.0,3.44871e-05,0.000712734,0.0,0,0,0.0,0.00927704,0.000885169,0,0.00287393,0.0409132,0.000137948,0.0,0.0,0.000114957,0.0,0.0,0,0.0,0.00689742,1.14957e-05,0.0,0.000655255,0.00388555,2
0.877678,0.00120412,0.0,0.000373692,0.00190998,0.0,0,0,0.0,0.0439503,0.000664341,0,0.0142211,0.0571541,8.30427e-05,0.0,0.0,0.000415213,0.0,0.0,0,0.0,0.000871948,0.0,0.0,4.15213e-05,0.00143249,3
0.986178,0.0,0.0,6.85965e-05,0.0,0.0,0,0,0.0,0.00617369,0.0,0,0.00421869,0.00336123,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4
0.958093,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0151283,0.000270954,0,0.00266438,0.0238439,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5
0.929481,0.000873299,0.0,0.0,0.00014555,0.0,0,0,0.0,0.00844189,0.00109162,0,0.00363875,0.0465032,0.000218325,0.0,7.27749e-05,0.000363875,0.0,0.0,0,0.0,0.00014555,0.0,0.0,0.000436649,0.00858744,6
0.917464,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.014516,6.42302e-05,0,0.0344274,0.0335282,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7
0.68507,0.00240683,0.0,0.0169207,0.0130552,0.0,0,0,0.0,0.0388739,0.000656407,0,0.0275691,0.215447,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8
0.584419,0.0189503,0.0,0.000545894,0.00912423,0.0,0,0,0.0,0.0468689,0.0396163,0,0.00335335,0.268268,0.0015597,0.0,0.0,0.00140373,0.0,0.0,0,0.0,0.000467909,0.000779849,0.0,0.0,0.0246432,9
0.66849,0.0287592,0.0,0.00636849,0.0256575,0.0,0,0,0.0,0.00706591,0.00835062,0,0.0156001,0.222916,0.000256942,0.0,1.8353e-05,0.000293648,0.0,0.0,0,0.0,0.000165177,7.3412e-05,0.0,0.000348707,0.0156368,0
0.920858,0.000201175,0.0,0.0,4.0235e-05,0.0,0,0,0.0,0.00877122,0.00112658,0,0.00836887,0.0586626,8.04699e-05,0.0,0.0,4.0235e-05,0.0,0.0,0,0.0,0.0,4.0235e-05,0.0,0.0,0.00181057,1
0.931899,0.00145995,0.0,2.29914e-05,0.000758717,0.0,0,0,0.0,0.00980584,0.00101162,0,0.00237961,0.0412466,0.000137948,0.0,0.0,4.59828e-05,0.0,0.0,0,0.0,0.00757567,0.000103461,0.0,0.000689742,0.00286243,2
0.87064,0.00093423,0.0,0.000435974,0.00278193,0.0,0,0,0.0,0.0508844,0.00103803,0,0.0133491,0.0572372,8.30427e-05,0.0,0.0,0.000871948,0.0,0.0,0,0.0,0.000809666,0.0,0.0,0.0,0.00093423,3
0.986109,0.0,0.0,0.000102895,0.0,0.0,0,0,0.0,0.00620798,6.85965e-05,0,0.0039786,0.00353272,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4
0.95746,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.015896,0.000270954,0,0.00279986,0.023573,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5
0.930136,7.27749e-05,0.0,0.0,7.27749e-05,0.0,0,0,0.0,0.00909686,0.00109162,0,0.000873299,0.048177,0.000436649,0.0,0.0,7.27749e-05,0.0,0.0,0,0.0,0.0002911,0.0,0.0,0.0,0.00967906,6
0.917271,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0142591,0.00012846,0,0.031537,0.0368039,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7
0.680257,0.00291737,0.0,0.0145868,0.00437605,0.0,0,0,0.0,0.0393844,0.000437605,0,0.0299759,0.228065,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8
0.574982,0.0136474,0.0,0.000389924,0.00865632,0.0,0,0,0.0,0.0555252,0.041332,0,0.00265149,0.274273,0.00210559,0.0,0.0,0.00148171,0.0,0.0,0,0.0,0.00116977,0.000545894,0.0,0.0,0.0232395,9
0.674473,0.0350542,0.0,0.00521225,0.031457,0.0,0,0,0.0,0.0058179,0.0104429,0,0.0128287,0.207774,0.000256942,0.0,7.3412e-05,0.000256942,0.0,0.0,0,0.0,0.0,7.3412e-05,0.0,0.000477178,0.0158019,0
0.921502,0.00032188,0.0,0.0,0.0,0.0,0,0,0.0,0.00913334,0.00120705,0,0.00724229,0.0587833,0.000120705,0.0,0.0,8.04699e-05,0.0,0.0,0,0.0,0.0,4.0235e-05,0.0,0.0,0.00156916,1
0.932819,0.00152893,0.0,0.0,0.00104611,0.0,0,0,0.0,0.0101162,0.00118406,0,0.00274747,0.0399131,8.04699e-05,0.0,1.14957e-05,5.74785e-05,0.0,0.0,0,0.0,0.00717332,8.04699e-05,0.0,0.000724229,0.00251756,2
0.871927,0.00124564,0.0,0.000394453,0.00247052,0.0,0,0,0.0,0.0507806,0.00141173,0,0.013702,0.0552857,0.000103803,0.0,0.0,0.000373692,0.0,0.0,0,0.0,0.000851188,0.0,0.0,0.0,0.00145325,3
0.986178,0.0,0.0,6.85965e-05,0.0,0.0,0,0,0.0,0.00699684,3.42983e-05,0,0.00294965,0.00377281,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4
0.957686,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0157153,0.0,0,0.00293533,0.0236633,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5
0.928826,7.27749e-05,0.0,0.0,0.0,0.0,0,0,0.0,0.0112073,0.000509424,0,0.00152827,0.0443199,7.27749e-05,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0017466,0.000363875,0.0,7.27749e-05,0.0112801,6
0.917464,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0127818,6.42302e-05,0,0.0324363,0.0372535,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7
0.680403,0.00211509,0.0,0.0118153,0.00423018,0.0,0,0,0.0,0.0425935,0.000510539,0,0.0295383,0.228794,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8
0.581299,0.00803244,0.0,0.000623879,0.0109179,0.0,0,0,0.0,0.0538875,0.0377447,0,0.00296343,0.277704,0.00132574,0.0,0.0,0.00210559,0.0,0.0,0,0.0,0.000389924,0.000389924,0.0,0.00015597,0.0224596,9
0.698735,0.0181878,0.0,0.00244095,0.0338613,0.0,0,0,0.0,0.0138932,0.00469837,0,0.0170132,0.196102,5.5059e-05,0.0,0.0,0.000165177,0.0,0.0,0,0.0,0.000110118,0.0,0.0,0.000165177,0.0145723,0
0.920053,4.0235e-05,0.0,0.0,4.0235e-05,0.0,0,0,0.0,0.010783,0.00032188,0,0.0151283,0.0519031,4.0235e-05,0.0,0.0,4.0235e-05,0.0,0.0,0,0.0,4.0235e-05,0.0,0.0,4.0235e-05,0.00156916,1
0.93467,5.74785e-05,0.0,0.000275897,0.000597777,0.0,0,0,0.0,0.0118061,0.000206923,0,0.00519606,0.0364299,0.0,0.0,0.0,4.59828e-05,0.0,0.0,0,0.0,0.00756417,0.0,0.0,0.00120705,0.00194277,2
0.89875,0.000103803,0.0,0.000954991,0.000539777,0.0,0,0,0.0,0.0293348,0.000145325,0,0.0177711,0.0498464,0.0,0.0,0.000103803,0.0,0.0,0.0,0,0.0,0.000954991,0.0,0.0,0.000124564,0.0013702,3
0.986486,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.00651667,0.0,0,0.0039786,0.00301825,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4
0.95466,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0195087,0.0,0,0.00279986,0.0228956,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.000135477,0.0,0.0,0.0,0.0,5
0.930209,7.27749e-05,0.0,0.0,0.0,0.0,0,0,0.0,0.00909686,0.0002911,0,0.00793246,0.0413361,0.0,0.0,0.0,7.27749e-05,0.0,0.0,0,0.0,0.000582199,0.0,0.0,0.00101885,0.00938796,6
