salary,commission,age,elevel,car,zipcode,hvalue,hyears,loan,class
101941.25924202605,0.0,40,3,7,5,195992.44655903697,5,229813.30514907328,0
40079.258389279334,57083.61472628818,21,0,3,5,435371.8780817787,4,121011.03932512792,0
109029.16398605572,0.0,20,4,18,2,601027.6375952816,17,421264.7511881582,0
146177.76238535822,0.0,75,4,17,5,388932.05543413584,17,441035.12657976773,0
147501.3856398476,0.0,29,0,8,5,307747.6834391061,5,175267.13668474875,0
108330.0793537607,0.0,36,0,6,6,179570.36220986163,14,67188.28274216664,0
39865.25251785705,32927.80586737837,52,3,1,3,515631.55306329654,15,72507.83231353924,0
30326.621647672982,63059.26812709014,43,1,14,6,243760.95828474878,13,228998.63253904428,0
70285.21212781747,31941.07001019865,51,1,9,0,710885.3977916084,12,10851.15493482247,0
42106.30323569158,46135.1047738385,43,1,9,3,466871.9588653197,21,367605.3258389407,0
101578.14097980264,0.0,78,0,1,4,326844.2894797353,24,121357.2926344233,1
58577.52840484715,33981.81913423519,71,0,11,3,494875.60690573254,23,308220.1416782064,1
135208.39623945282,0.0,62,3,18,7,56932.865904750506,20,241016.0550270453,1
31964.68870269636,79750.98944807703,71,1,12,2,345577.29526569304,1,368710.13610780996,1
116252.0703974931,0.0,29,4,19,0,992827.9134386857,27,70424.43262417047,0
126383.00150537989,0.0,45,3,7,8,0.0,25,315812.9593835756,0
22414.746564092602,82599.93196461862,78,0,8,0,494603.3537243209,29,154267.87748782957,1
128615.69137650524,0.0,34,0,13,8,0.0,22,401363.3575218698,0
139481.05566283813,0.0,70,4,13,0,913924.2086676639,8,459484.9812155495,0
71667.34110997501,63717.51605836132,73,2,3,5,255674.10958208964,10,23737.940377881518,0
133620.39228582737,0.0,59,2,20,3,560308.0705941673,26,292174.5394338542,0
39035.65373099283,69290.45895586326,65,0,6,3,636729.943404102,24,373576.30179924134,1
125796.50468069826,0.0,65,4,7,7,91935.31328659694,4,460746.74973131187,0
32087.367207337767,59744.88268023495,77,3,11,4,590445.736726608,16,208049.60480990715,0
94907.6337930566,0.0,64,1,10,6,188497.9316947375,23,361684.0376255775,0
119115.17620907964,0.0,67,4,12,8,0.0,26,83487.5808746608,1
142574.35160289807,0.0,50,2,19,7,93305.91768207353,2,165164.69439557745,0
37580.550014351786,27510.441215135306,57,2,8,8,0.0,15,476713.2298123639,0
122829.55097600243,0.0,24,4,13,2,680349.0922343415,1,203897.91894833042,0
56323.77937137783,37457.34577792241,55,0,11,8,0.0,21,306107.229776831,0
125717.48131622892,0.0,59,3,1,7,142533.04818050907,4,164999.50807028945,0
108000.23791017274,0.0,29,1,3,4,333318.23847699695,1,189850.6233847335,0
78399.76204284374,0.0,75,1,11,6,258056.32904865668,12,314507.5176794631,0
98542.47250413604,0.0,61,2,8,7,52710.96531092245,4,418763.9396743807,0
37001.4844290403,51349.15750373615,47,3,4,1,822114.6544886179,30,343244.3285404242,0
69839.15323373531,63521.503669423866,71,1,11,4,259677.72826315407,4,308142.5675769374,1
62905.35078906944,76788.92583443728,29,0,9,2,525508.7191583,11,421644.3531530602,0
149136.06736803637,0.0,76,0,20,6,172647.8351706491,8,841.189230569972,0
129785.3208177993,0.0,27,3,4,5,414021.7849030337,13,173882.10187327824,0
119349.43385296737,0.0,74,2,14,1,365997.9102431378,24,398429.5474305197,0
85984.44574446138,0.0,28,1,8,1,351013.654448884,27,452632.5958368044,0
42621.87160296653,64482.07339153801,71,0,7,0,831241.9093523673,18,52803.87169249773,0
93378.57791533042,0.0,49,3,14,7,66761.38383623706,8,165737.72754856097,0
131857.2666446005,0.0,23,3,11,0,426153.19852169754,9,115298.22128740081,0
34524.44130889734,51187.70437684344,24,3,8,5,293216.0438982074,18,430685.6278257216,0
141157.1704445717,0.0,53,2,18,8,0.0,23,361489.1057195772,0
124814.53302317968,0.0,38,0,19,3,546911.6826563078,5,444973.6402938312,0
91534.8159820057,0.0,23,1,12,2,882591.0874158766,20,225578.92637360556,1
101082.44993357257,0.0,27,0,8,7,134604.98643883714,21,305610.5925256874,0
36118.623443911056,22035.364020892303,48,3,19,0,611981.7332490741,4,111657.56173854969,0
138344.0833306679,0.0,24,2,19,1,397349.5061982468,20,155977.45977751803,0
71930.76883687684,72531.87643344901,25,2,5,0,602973.6802797979,18,146062.69771987235,1
105951.83805244109,0.0,27,0,10,1,851958.2278872073,30,422565.1210301993,0
137137.69102486086,0.0,36,1,10,2,696706.4448225634,7,94601.14151348792,0
128619.34825672337,0.0,80,2,7,4,526112.2941885749,13,418356.1049462792,0
138560.50243941438,0.0,68,0,7,0,460658.49855344306,30,263792.8505293524,1
47934.30521556045,42889.1929879267,67,4,14,8,0.0,18,253670.74709390147,0
81320.44086078258,0.0,70,2,10,6,181226.98402084937,24,282941.65778474807,1
96060.4507622715,0.0,44,3,11,6,204509.94435512583,23,486686.96306756866,0
50970.44891483025,68126.24355853625,76,3,12,2,475350.61025799945,23,416713.1393564113,1
21038.78236063444,76830.89541283336,33,0,7,1,1038673.1681639081,6,291481.61358978914,0
130563.78466333638,0.0,41,2,10,4,314302.4331016474,18,206282.70872596078,0
71451.98038499524,33945.856822221904,65,3,14,4,219043.29425241737,22,246481.43946136386,0
94268.48246988855,0.0,66,0,13,5,444240.98974718386,14,276308.2725103441,1
82992.49422974199,0.0,56,1,3,8,0.0,28,429397.91750245506,0
76558.24701787258,0.0,42,1,16,2,669854.0170680702,15,4350.343306985526,0
139975.43171284313,0.0,42,3,7,6,200792.50760299995,11,439232.1496143847,0
37519.071058945796,70028.84037084703,58,4,4,2,556451.8089403737,12,361836.3687027955,0
93056.94638790851,0.0,35,1,9,8,0.0,8,209861.66032420096,1
97799.76327657705,0.0,20,0,20,6,280498.69657733216,10,325598.5711965726,0
83149.50490253874,0.0,28,4,7,7,72117.74486110272,29,280225.8426244283,1
68135.25827160174,66779.63302499826,53,1,3,0,1055149.4732334358,7,153433.13817138015,0
35597.78867543815,64984.83380986129,34,2,17,8,0.0,22,82547.68967310416,0
113556.41042491002,0.0,31,0,17,8,0.0,7,426815.439726486,0
112963.99303951777,0.0,24,4,7,6,225027.40962852794,8,246169.81693701568,0
64070.27703919042,40268.569226048756,59,0,14,6,119993.80458670965,28,298726.36201279203,0
112765.13058955636,0.0,46,0,10,7,77061.35765385242,12,459425.3526195598,0
127308.7662836148,0.0,78,0,16,3,695406.0856661634,12,173639.30186717393,1
101762.85604191874,0.0,34,0,12,5,238512.76943007528,4,74143.01615442071,0
66361.05736199372,77192.13310501415,34,2,1,7,99108.38128950621,22,127798.06653168635,1
106017.0614808901,0.0,72,3,12,0,1063195.9432079424,9,326352.2347117517,0
118740.68704961633,0.0,54,0,18,2,753329.2161583159,22,141368.23972868168,0
80154.55917754714,0.0,75,2,15,8,0.0,15,180450.4271216314,1
74618.68688107564,28964.69775439465,77,3,17,6,246314.33331322516,21,245310.64718198913,0
121705.52293783509,0.0,35,0,4,3,470956.1026250809,18,135616.24891320296,0
146342.85587245767,0.0,37,0,19,7,149664.38045927638,27,54125.78008907409,0
127169.56644297125,0.0,21,1,9,6,163399.50209416213,11,288961.16441297566,0
74994.0189590851,16680.539889404947,27,2,4,5,197817.87471546725,3,389911.1034529269,0
116431.36326503158,0.0,46,0,5,6,203227.74152937732,7,260378.41327321547,0
97030.7163041557,0.0,34,0,9,5,270758.3909642489,29,24554.366290672646,0
78192.48676680976,0.0,40,0,10,3,397928.0629981702,4,359312.0512410945,0
38876.81999917686,14641.864958833728,52,0,3,5,340640.0160829803,14,204630.25447823046,0
103658.94392304218,0.0,72,3,8,4,266174.72077000927,19,463507.9000556778,0
147440.81665876583,0.0,79,3,20,1,427325.4694616821,17,231638.50027807115,1
68319.75073556101,49758.47648434281,40,4,15,1,648693.7477410719,20,325937.4910283624,0
52870.668124984506,65366.02673513366,35,3,17,7,60267.78412217605,26,245128.3707805157,1
101233.20993740406,0.0,75,4,17,7,63919.25314141741,4,270908.1142821626,1
65653.89623606001,81753.84836582544,72,1,15,1,657944.8852240678,17,143730.4329760023,0
125366.58363341347,0.0,44,1,13,6,132760.21400543148,17,438656.60250682384,0
44945.97060657675,29070.484532719787,22,3,10,3,256798.22629932174,24,338377.1572392184,0
86438.08695641583,0.0,73,3,1,8,0.0,19,408764.26154058694,0
49500.12222168437,28973.40094151471,64,2,17,1,908181.7515792841,4,61233.1181523571,0
60139.60606174387,79168.99605405558,66,1,14,0,794236.3739908759,21,481183.61257966666,1
94710.18007094396,0.0,60,4,12,7,70923.02297014627,5,386650.0432483388,0
120503.7039846655,0.0,59,4,2,0,1162043.389283501,9,251164.04174259078,0
90274.35654476672,0.0,56,3,4,7,138597.43661808412,30,427897.8353504947,0
54575.62975750766,32940.31621230861,32,3,5,6,177106.4266381335,23,154897.46030266816,1
111041.77187367919,0.0,25,4,4,8,0.0,4,392640.6732151126,0
58085.768845739934,16418.50448189064,42,2,20,3,673619.4399309771,5,136332.18912983293,0
106440.9791743864,0.0,39,4,12,3,456224.1531240681,16,392800.41594110546,0
121561.70627097617,0.0,43,0,15,6,290987.59192295145,19,479591.38726760226,0
80110.76766980664,0.0,61,1,11,3,561676.271627394,18,373296.3071824476,0
26919.05731332626,28161.11062238355,23,2,15,2,399063.9530679296,15,168123.05379993824,0
57394.77441023755,30999.971816625417,58,0,2,7,68425.5658363591,8,228071.87517049987,0
106112.27402759006,0.0,46,0,20,8,0.0,22,2243.28940267704,0
36163.533343320625,10491.17055035803,21,1,19,4,215157.13428128086,25,367589.86399733834,0
49554.846625995684,61628.46359113312,75,1,8,2,444211.9674716861,2,399998.5065087059,1
111378.82596348092,0.0,58,0,12,1,960977.1690090792,6,39022.47430765338,0
110042.60901270722,0.0,34,0,20,1,924397.2032854813,25,376585.1049234349,0
36166.397196260004,14771.177760482864,70,3,13,1,807227.9716534136,12,464218.27564501605,1
67069.50861968537,13748.236209474113,78,1,16,1,854144.1895230833,12,322645.35997289134,1
114999.39705317606,0.0,27,3,17,8,0.0,4,98268.57846679527,0
74026.94215872897,59434.26588923529,40,3,16,5,421421.64881458477,8,244268.8386597356,0
126225.37435039751,0.0,48,2,2,8,0.0,23,288099.7287039813,0
139480.22850748917,0.0,64,2,8,0,1112815.2416317405,4,202245.58370375462,1
37276.1295591299,58619.634785025235,61,2,2,3,373743.6341997466,14,129963.29150135766,0
136684.65229890327,0.0,72,1,15,5,326745.5107501145,18,256215.74681232494,1
129309.59702258518,0.0,43,4,7,7,77031.72966650127,11,408855.6510995471,0
101119.46366651576,0.0,43,3,16,2,737432.6608525235,27,74632.65017496035,0
123527.87217690737,0.0,23,1,12,2,367274.76443093823,3,355657.95278551185,0
33260.95519666285,35248.21348166854,27,0,5,5,426868.1675900371,3,279921.4835720312,0
127400.74960238804,0.0,31,1,2,0,478232.55426957057,23,170938.56556141202,0
25388.470907096773,51845.586896308225,23,3,10,5,248165.03464275048,21,263900.67423170817,0
90092.39121628166,0.0,42,2,11,6,154769.5248188058,20,370304.4625381836,0
131748.57435627427,0.0,31,2,9,3,511023.4021316777,21,255153.5234582006,0
105324.46512293082,0.0,64,4,18,5,179269.20904561592,27,202915.9692008768,1
75945.8408239416,0.0,52,2,15,2,639491.1935095089,28,356334.3156827626,0
92361.62138776186,0.0,52,0,5,0,524696.2114766142,23,40777.9519105565,0
27588.533098479933,59812.848285299166,76,3,19,5,296078.68009623466,3,449747.77906131005,1
95858.4115958272,0.0,47,1,18,2,303098.3676783917,15,418248.910399416,0
25969.255973706873,48319.2072461282,64,1,11,5,172589.55826464397,30,191658.8895314358,0
91105.51706698515,0.0,27,4,2,0,599590.1696526887,23,210801.71635859823,1
98371.60452844681,0.0,62,1,5,4,313648.53394598607,16,75665.41970875795,1
78863.14616889569,0.0,49,4,12,3,474705.3629839773,23,252147.00508882094,0
23161.900917403014,41899.36411269575,68,0,7,7,131650.15221988078,14,456463.64025986294,0
79753.15705285867,0.0,54,4,11,5,211395.45475757163,18,243044.47780693593,0
104338.89635651,0.0,43,3,7,8,0.0,12,259795.20440194427,0
86313.07029126788,0.0,50,1,9,7,103143.50033856767,7,332856.5616196575,0
119062.51735556556,0.0,41,0,3,1,981569.0382363135,3,312249.5352173211,0
23982.90535516218,52037.70823209288,77,1,3,4,460448.5595524171,10,320736.6727615182,0
24054.961741303974,53467.67657551218,55,1,4,6,294644.2493471371,8,403096.695745638,0
71298.88560685194,19625.87235531081,56,3,16,1,451182.8424428602,2,305755.8857562701,0
43368.64045194777,10213.121012028103,72,1,13,6,185855.39246467518,30,42494.94573090856,0
40840.47026290193,68144.33011631096,69,2,15,2,592501.4293442876,22,472527.6671117887,1
71224.70373599263,36563.24643275656,48,3,15,7,137956.23978026098,18,162276.84149688194,0
113905.44914754794,0.0,26,1,6,1,589295.9542143098,8,84695.40432922673,0
90129.17195522913,0.0,80,2,9,1,554471.1297760963,11,190432.52496851748,1
66330.873193545,77349.99914062825,48,0,18,2,718591.7001868646,19,479155.98477510636,0
86874.81952976773,0.0,63,2,20,3,323651.5808090397,20,276412.1671603674,1
83664.49567020134,0.0,59,4,7,6,122371.12849558068,22,101695.38569549314,0
53203.429757069935,61845.1611997704,71,4,1,5,445677.00500986504,15,407245.0446113224,1
141527.7680473221,0.0,40,0,5,6,188484.59683064738,3,481861.8979253062,0
134954.068261501,0.0,68,3,5,7,85559.41688855733,25,461521.25365468854,0
101369.9020929695,0.0,42,1,9,4,371307.9715503349,14,204607.72937649436,0
81903.50773814548,0.0,47,4,3,4,560589.8053051307,21,470742.5853297046,0
149146.4015229094,0.0,48,4,15,4,521004.57783163135,6,181970.90298028511,0
66819.89745722752,63747.918106437806,48,3,6,1,518409.1819732167,3,183890.4753567215,0
86081.26759650242,0.0,65,4,2,3,378480.5011496273,19,329666.28528026014,0
31838.646346307985,58702.14945894063,72,2,5,4,275633.4680509199,2,488835.38474391855,1
121012.95651182004,0.0,57,4,14,5,402897.91416986735,30,209381.16318398298,0
141663.8342648676,0.0,31,3,9,0,588383.0782068869,17,18809.818501983933,0
75753.07350094219,0.0,77,2,15,6,219819.90710837013,30,164852.59419497484,1
22848.955201948007,49252.889603401105,26,4,15,0,410278.3310520876,28,255251.62731810068,0
60065.29362760504,54188.54274660476,40,2,15,7,81966.4488714607,16,166285.30537598146,0
80156.90061084586,0.0,41,2,17,7,139012.60877457343,23,394679.8554790088,0
24740.505115191678,53357.617040044635,31,1,18,3,422510.0796695795,24,334204.2874667837,0
125651.90674171304,0.0,59,0,17,6,109722.5673102524,14,223772.14446337667,0
29951.14912752452,59884.47817653961,60,3,3,0,835465.407746492,15,330569.6392198408,1
30588.21701276355,27424.92187194641,72,4,20,7,51844.95006895145,17,170029.0242243679,0
83874.55493455855,0.0,40,3,10,6,284128.08909550705,9,307667.85109324096,0
135945.35449460044,0.0,53,2,5,8,0.0,3,370262.7612582172,0
69151.61636293848,26126.088702435423,46,3,17,2,481685.0579097373,16,272194.3357099105,0
61583.08681266686,34110.12681854247,72,0,17,6,124715.46673619082,22,381602.923802173,1
139924.8711070238,0.0,71,1,1,5,337906.2897107329,11,350748.31880384515,0
38439.5703070326,13792.028136979974,43,3,16,1,359431.9599936736,2,399214.97916991194,0
124153.2638098317,0.0,61,4,6,4,318830.1664740432,14,144663.47087262044,1
133211.22620474774,0.0,46,1,9,7,84441.2887912934,23,104026.82375640704,0
143197.1370534427,0.0,75,4,13,2,723678.4064673781,26,485940.33688574744,0
116226.76265986924,0.0,53,3,1,7,95691.53134859672,22,465082.4540206755,0
145507.7658239399,0.0,20,3,4,0,701977.6746331915,7,449938.8417832413,0
90661.90674061693,0.0,54,4,9,1,1020487.7064987107,9,64814.217188012335,0
77000.66069488182,0.0,35,1,15,3,688993.4881125954,15,305205.7581548521,0
74592.22001160006,17120.854620604885,73,3,20,1,861887.6723641446,5,257841.7842003789,0
28779.70246135907,49660.132908077045,48,3,13,1,543085.9531710738,4,232435.5758611065,0
49630.34543083624,40075.606930804686,55,2,7,2,795627.919092247,29,149241.36684162996,0
108857.03352574818,0.0,30,0,6,3,558422.3296279218,3,466532.9986711629,0
50434.977314094445,14611.307967547213,80,1,1,4,381542.79733149015,15,497636.71603502624,1
76662.87912245857,0.0,51,1,7,0,531955.5772402219,14,392310.0667135841,0
68149.69531481812,11930.544983795471,29,1,12,5,311637.1336779315,22,95144.94878827262,0
50537.02665003391,79252.90009370983,46,0,20,4,450062.89414057584,16,139289.36763852424,0
46122.37100674429,18273.39973455528,38,2,6,4,220494.05973467953,1,176416.6224440169,0
46396.13541416834,66954.75736493617,59,2,2,2,601417.0997259594,16,276038.80219762336,0
29377.90657977963,26718.84279929089,35,2,13,0,799287.5433342553,3,205700.78941833208,0
100953.02089780266,0.0,51,0,16,2,425421.568076412,10,338429.1281992069,0
113967.97382080162,0.0,52,3,2,5,242324.87308057302,20,378590.65318976797,0
66965.46639129915,82891.90389834838,69,4,14,8,0.0,25,262445.8905815236,0
52089.04049534273,14066.648958292213,21,2,12,0,784180.487158929,26,470790.4471154109,0
130453.54224670616,0.0,24,2,13,8,0.0,15,163389.65530892662,0
72274.8382387553,62849.69110157612,70,4,5,5,247356.45986541655,13,327266.79522837914,1
57312.31237874688,45051.62946163719,72,2,17,8,0.0,26,481730.89403933374,1
134941.14412497776,0.0,26,4,13,1,572293.8053728936,13,36994.52149258581,0
122079.60726139968,0.0,73,3,11,5,219601.88531025022,9,397964.6819092977,0
59570.80726124596,65472.292636555736,46,0,13,1,915012.2654689981,28,25885.01779044139,0
140911.57411506676,0.0,29,2,9,3,457495.3541449869,19,474147.0997675294,0
102839.06661823545,0.0,39,3,6,1,960147.9185130202,28,280151.6325703023,0
48090.797978025745,26358.594481774322,41,0,18,1,911671.4708734832,25,212600.99435142233,0
101023.67194639693,0.0,23,4,15,8,0.0,22,337123.90621887817,0
53063.567520775636,35236.48110133842,40,2,14,6,258109.0341492647,15,155660.7978566604,0
22218.25244319252,70849.78017921449,50,1,19,4,283947.28597032087,1,17592.939552902255,0
45391.345183118254,78692.2957206863,47,4,5,6,104237.95081967128,6,4705.224261802366,0
138270.53995150584,0.0,63,1,15,3,699518.1669822377,18,58405.23788593571,0
53314.69615834463,77111.371951418,54,0,1,0,640891.0913271547,15,243614.9117528394,0
144375.03234330582,0.0,72,3,14,2,571428.286379189,19,358500.84338542866,0
37638.590878345145,27540.686341674693,27,2,10,3,723531.5901112419,11,194263.7264053969,0
41391.880630772626,73132.8929241164,38,3,18,3,416538.01598329254,29,179856.77448944974,0
149916.15060527576,0.0,35,2,9,7,102136.58257388398,15,152266.962673906,0
108651.05060391592,0.0,51,4,6,0,661298.6651090086,3,171181.67206239837,0
32406.258336812236,50182.42910194402,34,3,16,0,500370.9433048611,5,440697.2814317765,0
100292.12202631414,0.0,35,0,17,4,386973.14357768063,15,327296.451301588,0
65449.11546113637,10470.291667269617,42,0,1,8,0.0,5,357972.88418793026,0
31474.942333834413,13534.70604360695,58,0,19,3,698161.339788157,6,193847.93903608326,0
109729.87074523457,0.0,65,2,2,2,582354.8001228971,20,70394.14322568227,0
78311.54684660173,0.0,71,1,1,1,979728.0969701111,16,45308.64674442509,0
90792.77874107435,0.0,64,4,13,8,0.0,5,145208.0317511562,1
24114.266969253076,33838.42061398059,47,3,7,7,70262.4871101413,17,372219.1265350462,0
20768.411494202133,57610.71968564538,54,3,18,3,587848.5004382668,28,402764.7043798597,0
62568.64381133537,34957.84879314918,22,3,4,4,255569.410677169,25,59268.19235193631,0
87562.8310010852,0.0,25,2,6,7,71195.4790230891,1,445893.6992040639,0
54134.41659606705,13023.07236573305,40,4,11,3,385090.8551532405,20,476692.63511377975,0
79450.52397499097,0.0,50,4,5,6,185366.5083948231,18,129474.82357707579,0
119325.19005715959,0.0,40,2,5,5,154891.32005458488,13,1212.8629448951433,0
71502.26997459345,18547.545616014475,57,4,18,6,252441.70732939654,18,377383.25563038955,0
65478.18341607329,49975.58158333548,29,2,19,7,106366.76440728086,13,245523.58533927865,1
148274.61042321747,0.0,65,4,18,5,156009.13565554086,22,385002.59261231567,0
136621.49957555864,0.0,48,4,5,0,571546.8190803919,5,445786.4346020628,0
30821.467757630464,55632.45530141262,77,3,5,0,533267.3608311652,22,264990.0136587055,0
38311.836705429014,35899.57774780369,67,2,9,2,569585.9722778794,1,345277.4200408375,1
79280.04261532117,0.0,77,0,18,0,1181849.0782147113,3,312631.53779161035,0
133854.12452162293,0.0,70,4,17,5,292485.5622838916,4,43059.92881552922,0
66644.5179853278,70701.61695480015,55,3,4,4,475455.1987465323,15,154149.22108207518,0
101564.57950980355,0.0,75,1,16,4,507193.5606724654,17,67900.23564940112,0
138944.49845327175,0.0,46,2,8,5,224689.38934855576,23,213424.1085952897,0
83732.16022122614,0.0,59,3,13,7,80953.8162577576,24,103011.53630111166,0
20221.179165354926,38115.752436757975,48,2,9,1,655620.114047134,22,12169.284378727441,0
97916.30637136375,0.0,71,0,6,7,76466.35234712443,16,152785.85709621673,1
81369.43061881325,0.0,39,1,14,6,215469.6930142526,9,404649.75477459695,0
59709.32305988335,64078.06043886397,67,2,14,3,582085.4981875829,6,395453.0108138075,1
63207.50155601,22981.15944889917,36,1,10,8,0.0,8,336976.6426469532,0
117856.3831974721,0.0,28,2,12,4,221583.1572457267,29,193684.94405970315,0
53286.7791945203,27471.73946125082,77,4,5,1,450046.9049865682,13,279235.4547032443,0
22204.18469536955,15673.650519661966,25,3,7,5,367988.1303224786,5,164782.75259782866,0
87047.67734803018,0.0,51,3,5,5,217269.4904795895,15,384963.12481873605,0
35800.804298621704,77262.83645712379,33,3,3,6,126929.1419112081,29,88794.9040758862,0
77900.33229594018,0.0,58,3,11,7,74401.86130019283,12,19605.371664748738,0
126484.75838217382,0.0,75,2,2,5,223388.91380004454,29,451808.1709293101,0
117243.76046919673,0.0,48,1,8,5,218129.9451791212,22,265142.28863768897,0
81053.77802835178,0.0,65,1,5,8,0.0,24,389394.32129309897,0
51759.53294247888,30739.09139892819,54,3,19,5,439044.20792106545,8,51354.82523442131,0
100690.61387950974,0.0,64,3,9,5,177052.6389501974,24,55371.8634094989,0
86538.49663818876,0.0,39,1,11,1,791138.4745740369,4,31682.47891179543,0
41719.67649931783,34587.82964133496,64,3,9,1,447717.05661869387,4,395523.5588366032,1
129858.53720088999,0.0,66,0,9,7,73645.84303946278,24,399846.3946641156,0
116445.72883102176,0.0,71,1,15,1,688511.7759834898,23,61610.78631989969,0
82865.1638151404,0.0,38,2,9,1,989960.7432242521,10,77023.81909630862,0
54126.44307254871,77484.87244447948,75,4,10,3,563665.8592686029,27,375169.85407974396,1
149346.02569771072,0.0,51,2,2,8,0.0,28,100492.91219621498,0
147915.14766095788,0.0,35,2,16,5,242297.55485912136,2,447561.86412990995,0
37380.85803088402,45650.82971551509,52,4,5,5,241807.16169845517,30,8328.366055338765,0
99288.84972031604,0.0,30,0,17,4,422526.9211695979,10,186327.52835584836,1
48447.61311966994,84114.62593137774,50,0,3,1,962849.5200825921,2,197385.22585323016,0
65592.52092846707,62653.98289198131,68,2,9,0,510436.8536786791,20,333505.1471918163,1
83227.5317456903,0.0,75,0,2,0,632111.2709920225,17,466047.8294065884,0
63489.7032698632,31131.715911556774,58,3,9,6,252550.8173663849,10,74387.27351496583,0
21200.71985495597,39134.73054508722,65,3,14,1,423346.11301385355,21,449261.063538432,0
141258.12765651586,0.0,21,4,7,7,75279.57285339315,27,301508.2660172137,0
131520.78773765246,0.0,59,4,7,0,643243.3787977238,10,111058.22774853425,0
57708.95225933535,51531.28531888634,33,1,7,4,377401.887168113,17,320543.69971921947,0
116523.70768784791,0.0,64,1,16,3,420247.5160572573,3,195702.87382913422,1
146862.71293247654,0.0,80,2,17,5,270420.1176090974,5,439235.6469437091,0
147106.5827482476,0.0,23,1,3,6,192257.9956059519,27,384066.12799300824,0
98130.43760936326,0.0,53,3,2,3,743157.9673331298,7,131632.03532294583,0
134195.58295321677,0.0,37,4,11,1,427278.90583153575,29,54100.94544141675,0
72988.16259016524,77540.02492911252,54,3,15,4,372228.9280653263,9,312418.5066356912,0
92975.43608124559,0.0,65,2,9,1,625634.8014414543,20,58628.87739528033,0
111404.05777571148,0.0,74,3,12,8,0.0,2,367097.0940061784,0
82359.90638218157,0.0,72,0,13,4,567730.8647107735,5,171179.72155579343,1
75772.28614059859,0.0,63,4,18,5,363832.2169564798,2,351138.744418,0
82072.64468813651,0.0,74,2,5,5,203277.11296773198,7,181137.52943540012,1
119065.28086898148,0.0,72,2,9,5,429953.52182731254,8,482722.8134187245,0
105819.1394691185,0.0,72,1,1,2,833939.0085695761,24,204380.97773613257,1
35486.25759583984,51049.114726966116,33,1,20,3,676619.2626004958,29,58295.132197753286,0
66866.99284217154,17803.5197357791,77,3,6,0,521704.83531990444,3,41130.182781356496,0
83101.87771364849,0.0,72,2,9,8,0.0,8,40741.97186474926,0
126312.52344424586,0.0,80,2,11,3,473659.75051929936,14,290610.5905224504,1
137892.89056938197,0.0,75,4,6,6,254997.98562918344,17,95040.07004956172,1
78268.00062325806,0.0,61,3,12,8,0.0,3,219295.52440950577,1
93423.89411531441,0.0,26,3,13,4,534103.9121195344,12,251190.10971292615,1
117396.680998565,0.0,39,3,15,5,347152.2961590736,14,520.2153443102375,0
135253.4930341774,0.0,29,0,11,0,926277.2271571212,15,138520.52081415427,0
49769.213730322794,40826.33318087776,34,0,7,8,0.0,17,110966.61359006733,0
139699.8774760542,0.0,24,3,1,0,507290.38783436734,23,106625.75021163783,0
52947.626400525565,10146.646613678442,59,1,10,8,0.0,18,286742.9675082341,0
136689.73146426392,0.0,30,4,9,0,588180.6147352367,20,445460.8844805854,0
116782.86013999692,0.0,37,4,10,1,866551.3061843031,4,287331.371723791,0
127390.67855338365,0.0,56,0,2,1,882984.3635548479,26,255578.190858608,0
91888.1708154151,0.0,45,4,2,5,332432.65393630136,26,327715.6915601255,0
96434.52026648271,0.0,57,4,10,4,476930.66788098484,5,406457.43067858106,0
129330.57420373158,0.0,35,3,3,4,415596.4219587329,7,220885.20521378896,0
135608.1463022851,0.0,42,4,6,3,618746.884310165,23,333224.97443950013,0
78462.81382471495,0.0,68,2,6,3,411925.9771194865,22,277433.87692901545,1
117483.96226521525,0.0,67,3,14,3,662888.792999566,13,91016.7400112648,1
101606.4579291517,0.0,20,4,8,6,177462.450538978,21,213467.61909342182,0
72865.69665072198,51450.156741099825,78,2,17,5,283648.45787806384,17,447395.6895304082,1
70235.81893730024,78620.83060861808,43,3,4,8,0.0,17,434351.60088149266,0
21897.154624348022,19706.216490973937,23,4,1,2,691421.4551733504,30,482508.8510127176,0
78423.61111151389,0.0,43,3,1,1,668200.0271873735,12,56915.02203188586,0
25766.76795216171,52402.287697585874,60,1,13,8,0.0,13,314732.5272524654,1
110581.35985717645,0.0,77,3,9,6,219996.97321168866,29,365747.9941759944,0
80959.56600078096,0.0,57,0,17,5,401463.8565626639,27,262608.2234609007,0
130246.95689407617,0.0,60,1,4,2,810653.278054971,9,421403.5213317735,0
30223.454889313365,30948.71521722617,48,4,20,3,311468.6582997257,2,398154.4996255427,0
129658.15328151805,0.0,58,0,12,6,266230.43802224594,13,492937.1156454601,0
72817.0009637585,37262.24534974422,48,2,5,3,677262.629823723,28,62947.97479325648,0
113052.11052930342,0.0,59,1,16,8,0.0,12,446256.4129568253,0
99439.83967688444,0.0,76,0,20,4,588229.9719969246,27,241602.25305246492,1
70698.12118601512,67248.02554868205,53,4,3,2,763987.8481965943,16,205606.38951835546,0
44843.29487415249,20642.05808318845,54,3,17,0,1063011.6638372196,26,284446.9647690613,0
97871.54276986375,0.0,64,1,9,6,169084.40263778984,8,493008.91759202664,0
148633.8938369573,0.0,67,1,1,8,0.0,7,351514.9790619888,0
41807.98962868831,72466.34190058161,38,3,10,2,356625.8794640281,9,472583.954851225,0
